route_id,from_crs,to_crs
R01521,WOH,OXT
R01521,OXT,HUR
R01521,HUR,LFD
R01521,LFD,DMS
R01521,DMS,EGR
R01522,WSL,BSC
R01522,BSC,XRA
R01522,XRA,XOS
R01522,XOS,BHM
R01522,BHM,XOZ
R01522,XOZ,SCF
R01522,SCF,BHI
R01522,BHI,HIA
R01522,HIA,BKW
R01522,BKW,THL
R01522,THL,CNL
R01522,CNL,COV
R01522,COV,RUG
R01522,RUG,LBK
R01522,LBK,NMP
R01522,NMP,XHN
R01522,XHN,MKC
R01522,MKC,BLY
R01522,BLY,XOD
R01522,XOD,TRI
R01522,TRI,XOE
R01522,XOE,WFJ
R01522,WFJ,HRW
R01522,HRW,WMB
R01522,WMB,XWI
R01522,XWI,EUS
R01523,MBR,TBY
R01523,TBY,EAG
R01523,EAG,ALW
R01523,ALW,DND
R01523,DND,DAR
R01523,DAR,DHM
R01523,DHM,CLS
R01523,CLS,NCL
R01523,NCL,MCE
R01523,MCE,BLO
R01523,BLO,WYM
R01523,WYM,PRU
R01523,PRU,SKS
R01523,SKS,RDM
R01523,RDM,CRB
R01523,CRB,HEX
R01523,HEX,HDB
R01523,HDB,HWH
R01523,HWH,XRL
R01523,XRL,WRL
R01523,WRL,CAR
R01524,SOY,ULP
R01525,SHF,MHS
R01525,MHS,BNY
R01526,CRE,CTR
R01526,CTR,SHT
R01526,SHT,FLN
R01526,FLN,PRT
R01526,PRT,RHL
R01526,RHL,AGL
R01526,AGL,CWB
R01526,CWB,LLJ
R01526,LLJ,PMW
R01526,PMW,BNG
R01526,BNG,LPG
R01526,LPG,BOR
R01526,BOR,TYC
R01526,TYC,RHO
R01526,RHO,VAL
R01526,VAL,HHD
R01527,DON,CNS
R01527,CNS,MEX
R01527,MEX,SWN
R01527,SWN,RMC
R01527,RMC,MHS
R01527,MHS,SHF
R01528,XAA,MLS
R01528,MLS,EAS
R01528,EAS,DUU
R01528,DUU,BWK
R01529,BWK,DUU
R01529,DUU,EAS
R01529,EAS,MLS
R01529,MLS,XAA
R01530,XLB,LDS
R01531,CRE,CTR
R01531,CTR,WRX
R01532,LDS,BUY
R01532,BUY,HDY
R01532,HDY,HRS
R01533,SLB,MSK
R01533,MSK,LGK
R01533,LGK,RCE
R01533,RCE,RCC
R01533,RCC,SBK
R01533,SBK,MBR
R01533,MBR,TBY
R01533,TBY,EAG
R01533,EAG,ALW
R01533,ALW,DND
R01533,DND,DAR
R01533,DAR,NRD
R01533,NRD,HEI
R01533,HEI,NAY
R01533,NAY,SHD
R01533,SHD,BIA
R01534,BIA,SHD
R01534,SHD,NAY
R01534,NAY,HEI
R01534,HEI,NRD
R01534,NRD,DAR
R01534,DAR,DND
R01534,DND,ALW
R01534,ALW,EAG
R01534,EAG,TBY
R01534,TBY,MBR
R01534,MBR,RCC
R01534,RCC,RCE
R01534,RCE,LGK
R01534,LGK,MSK
R01534,MSK,SLB
R01535,BAN,KGS
R01535,KGS,XAN
R01535,XAN,HYD
R01535,HYD,OXF
R01535,OXF,RAD
R01535,RAD,CUM
R01535,CUM,APF
R01535,APF,DID
R01536,LDS,XLB
R01537,PMD,PMB
R01537,PMB,LAM
R01537,LAM,MRB
R01537,MRB,PNA
R01537,PNA,TEN
R01537,TEN,SDF
R01537,SDF,KGT
R01537,KGT,NAR
R01537,NAR,WTL
R01537,WTL,CMN
R01537,CMN,XCI
R01537,XCI,FYS
R01537,FYS,KWL
R01537,KWL,PBY
R01537,PBY,LLE
R01537,LLE,GWN
R01537,GWN,SWA
R01537,SWA,LAS
R01537,LAS,SKE
R01537,SKE,NTH
R01537,NTH,BNF
R01537,BNF,BAJ
R01537,BAJ,PTA
R01537,PTA,PYL
R01537,PYL,BGN
R01537,BGN,PCD
R01537,PCD,LLR
R01537,LLR,PYC
R01537,PYC,CDF
R01538,WRX,GWE
R01538,GWE,CYB
R01538,CYB,CGW
R01538,CGW,HPE
R01538,HPE,PNF
R01538,PNF,BCK
R01538,BCK,HWD
R01538,HWD,HWB
R01538,HWB,NES
R01538,NES,HSW
R01538,HSW,UPT
R01538,UPT,BID
R01539,WXC,WRX
R01539,WRX,GWE
R01539,GWE,CYB
R01539,CYB,CGW
R01539,CGW,HPE
R01539,HPE,PNF
R01539,PNF,BCK
R01539,BCK,HWD
R01539,HWD,HWB
R01539,HWB,NES
R01539,NES,HSW
R01539,HSW,UPT
R01539,UPT,BID
R01540,BIS,HWN
R01540,HWN,BXB
R01540,BXB,CHN
R01540,CHN,BMD
R01540,BMD,TOM
R01540,TOM,XMI
R01540,XMI,HAC
R01540,HAC,LOF
R01540,LOF,CBH
R01540,CBH,BET
R01540,BET,LST
R01541,BID,UPT
R01541,UPT,HSW
R01541,HSW,NES
R01541,NES,HWB
R01541,HWB,HWD
R01541,HWD,BCK
R01541,BCK,PNF
R01541,PNF,HPE
R01541,HPE,CGW
R01541,CGW,CYB
R01541,CYB,GWE
R01541,GWE,WRX
R01541,WRX,WXC
R01542,OMS,BCJ
R01542,BCJ,RUF
R01542,RUF,CSO
R01542,CSO,PRE
R01543,SKI,GGV
R01543,GGV,HLD
R01543,HLD,LPR
R01543,LPR,GIG
R01543,GIG,CPY
R01543,CPY,BEN
R01543,BEN,WNN
R01543,WNN,CNF
R01543,CNF,XOA
R01543,XOA,LAN
R01544,DEE,BYF
R01544,BYF,CAN
R01544,CAN,ARB
R01544,ARB,MTS
R01544,MTS,LAU
R01544,LAU,STN
R01544,STN,ABD
R01545,LDS,SHY
R01545,SHY,BIY
R01545,BIY,KEI
R01545,KEI,SON
R01545,SON,SKI
R01545,SKI,GGV
R01545,GGV,HLD
R01545,HLD,LPR
R01545,LPR,GIG
R01545,GIG,CPY
R01545,CPY,BEN
R01545,BEN,WNN
R01545,WNN,CNF
R01545,CNF,XOA
R01545,XOA,LAN
R01545,LAN,BAR
R01545,BAR,MCM
R01546,CTR,CRE
R01546,CRE,NAN
R01546,NAN,WRE
R01546,WRE,WTC
R01546,WTC,PRS
R01546,PRS,WEM
R01546,WEM,YRT
R01546,YRT,SHR
R01546,SHR,XSY
R01546,XSY,WLN
R01546,WLN,TFC
R01546,TFC,XMD
R01546,XMD,COS
R01546,COS,ALB
R01546,ALB,CSL
R01546,CSL,BBK
R01546,BBK,WVH
R01546,WVH,CSY
R01546,CSY,TIP
R01546,TIP,DDP
R01546,DDP,SAD
R01546,SAD,XGQ
R01546,XGQ,XGJ
R01546,XGJ,SMR
R01546,SMR,XOS
R01546,XOS,BHM
R01546,BHM,XOZ
R01546,XOZ,SCF
R01546,SCF,LEH
R01546,LEH,MGN
R01546,MGN,BHI
R01547,RYR,SAB
R01547,SAB,BDN
R01547,BDN,SAN
R01547,SAN,LKE
R01547,LKE,SHN
R01548,RYP,RYD
R01548,RYD,RYR
R01548,RYR,SAB
R01548,SAB,BDN
R01548,BDN,SAN
R01548,SAN,LKE
R01548,LKE,SHN
R01550,LST,BET
R01550,BET,HAC
R01550,HAC,CPT
R01550,CPT,SJS
R01550,SJS,WHC
R01550,WHC,WST
R01550,WST,HIP
R01550,HIP,CHI
R01551,LAN,XOA
R01551,XOA,CNF
R01551,CNF,WNN
R01551,WNN,BEN
R01551,BEN,CPY
R01551,CPY,GIG
R01551,GIG,LPR
R01551,LPR,HLD
R01551,HLD,GGV
R01551,GGV,SKI
R01551,SKI,SON
R01551,SON,KEI
R01551,KEI,BIY
R01551,BIY,SHY
R01551,SHY,LDS
R01552,LLD,LLJ
R01552,LLJ,CWB
R01552,CWB,AGL
R01552,AGL,RHL
R01552,RHL,PRT
R01552,PRT,FLN
R01552,FLN,SHT
R01552,SHT,HSB
R01552,HSB,RUE
R01552,RUE,WBQ
R01552,WBQ,WGN
R01552,WGN,XOU
R01552,XOU,LAN
R01552,LAN,XOA
R01553,STA,XCO
R01553,XCO,XOI
R01553,XOI,XIM
R01553,XIM,NUN
R01553,NUN,RUG
R01553,RUG,LBK
R01553,LBK,NMP
R01553,NMP,XHN
R01553,XHN,BLU
R01553,BLU,WNO
R01553,WNO,XGY
R01553,XGY,BIT
R01553,BIT,OXP
R01553,OXP,GOR
R01553,GOR,BMY
R01553,BMY,BSK
R01553,BSK,MIC
R01553,MIC,WIN
R01553,WIN,XEW
R01553,XEW,XFB
R01554,SHR,CTT
R01554,CTT,CRV
R01554,CRV,LUD
R01554,LUD,LEO
R01554,LEO,HFD
R01554,HFD,AGV
R01554,AGV,PPL
R01554,PPL,CWM
R01554,CWM,NWP
R01554,NWP,CDF
R01554,CDF,PYC
R01554,PYC,BGN
R01554,BGN,PTA
R01554,PTA,NTH
R01554,NTH,SKE
R01554,SKE,LAS
R01554,LAS,SWA
R01554,SWA,GWN
R01554,GWN,LLE
R01554,LLE,PBY
R01554,PBY,KWL
R01554,KWL,FYS
R01554,FYS,XCI
R01554,XCI,CMN
R01554,CMN,WTL
R01554,WTL,CUW
R01554,CUW,CLR
R01554,CLR,FGW
R01554,FGW,FGH
R01555,LDS,KLF
R01555,KLF,SHY
R01555,SHY,SAE
R01555,SAE,BIY
R01555,BIY,CFL
R01555,CFL,KEI
R01555,KEI,SON
R01555,SON,CEY
R01555,CEY,SKI
R01556,XVJ,DMK
R01556,DMK,PMR
R01556,PMR,NHD
R01556,NHD,LEW
R01556,LEW,BKH
R01556,BKH,KDB
R01556,KDB,ELW
R01556,ELW,FCN
R01556,FCN,WLI
R01556,WLI,BXH
R01556,BXH,BNH
R01556,BNH,XRT
R01556,XRT,DFD
R01556,DFD,GNH
R01556,GNH,XSR
R01556,XSR,GRV
R01557,CHI,HIP
R01557,HIP,WST
R01557,WST,WHC
R01557,WHC,SJS
R01557,SJS,CPT
R01557,CPT,HAC
R01557,HAC,LOF
R01557,LOF,CBH
R01557,CBH,BET
R01557,BET,LST
R01558,WAC,PDG
R01558,PDG,BWD
R01558,BWD,GLZ
R01558,GLZ,IRL
R01558,IRL,FLI
R01558,FLI,CSR
R01558,CSR,URM
R01558,URM,HUP
R01558,HUP,TRA
R01558,TRA,DGT
R01558,DGT,MCO
R01559,WAC,PDG
R01559,PDG,BWD
R01559,BWD,IRL
R01559,IRL,FLI
R01559,FLI,CSR
R01559,CSR,URM
R01559,URM,HUP
R01559,HUP,TRA
R01559,TRA,DGT
R01559,DGT,MCO
R01560,WAC,BWD
R01560,BWD,IRL
R01560,IRL,FLI
R01560,FLI,URM
R01560,URM,HUP
R01560,HUP,TRA
R01560,TRA,DGT
R01560,DGT,MCO
R01561,GLM,RAI
R01561,RAI,NGT
R01561,NGT,SIT
R01561,SIT,TEY
R01561,TEY,FAV
R01561,FAV,SEG
R01561,SEG,CBE
R01561,CBE,BKS
R01561,BKS,ADM
R01561,ADM,AYH
R01561,AYH,SWO
R01561,SWO,SPH
R01561,SPH,KSN
R01561,KSN,XUK
R01561,XUK,DVP
R01562,MCO,DGT
R01562,DGT,TRA
R01562,TRA,HUP
R01562,HUP,URM
R01562,URM,CSR
R01562,CSR,FLI
R01562,FLI,IRL
R01562,IRL,GLZ
R01562,GLZ,BWD
R01562,BWD,PDG
R01562,PDG,WAC
R01562,WAC,WAW
R01562,WAW,WID
R01562,WID,HGN
R01562,HGN,HED
R01562,HED,HNX
R01562,HNX,ALE
R01562,ALE,WSA
R01562,WSA,MSH
R01562,MSH,EDG
R01562,EDG,LIV
R01563,MCO,DGT
R01563,DGT,TRA
R01563,TRA,URM
R01563,URM,FLI
R01563,FLI,IRL
R01563,IRL,GLZ
R01563,GLZ,BWD
R01563,BWD,PDG
R01563,PDG,WAC
R01563,WAC,WAW
R01563,WAW,HGN
R01563,HGN,HNX
R01563,HNX,ALE
R01563,ALE,WSA
R01563,WSA,MSH
R01563,MSH,EDG
R01563,EDG,LIV
R01564,MCO,DGT
R01564,DGT,URM
R01564,URM,FLI
R01564,FLI,IRL
R01564,IRL,GLZ
R01564,GLZ,BWD
R01564,BWD,PDG
R01564,PDG,WAC
R01564,WAC,WAW
R01564,WAW,WID
R01564,WID,HGN
R01564,HGN,HNX
R01564,HNX,ALE
R01564,ALE,WSA
R01564,WSA,MSH
R01564,MSH,EDG
R01564,EDG,LIV
R01565,PUR,PUO
R01565,PUO,SCY
R01565,SCY,ECR
R01565,ECR,NWD
R01565,NWD,ANZ
R01565,ANZ,PNW
R01565,PNW,SYD
R01565,SYD,FOH
R01565,FOH,HPA
R01565,HPA,BCY
R01565,BCY,NXG
R01565,NXG,XLJ
R01565,XLJ,XSU
R01566,MCO,DGT
R01566,DGT,URM
R01566,URM,CSR
R01566,CSR,FLI
R01566,FLI,IRL
R01566,IRL,GLZ
R01566,GLZ,BWD
R01566,BWD,PDG
R01566,PDG,WAC
R01566,WAC,WAW
R01566,WAW,WID
R01566,WID,HGN
R01566,HGN,HED
R01566,HED,HNX
R01566,HNX,ALE
R01566,ALE,WSA
R01566,WSA,MSH
R01566,MSH,EDG
R01566,EDG,LIV
R01567,ACC,SAT
R01567,SAT,GUN
R01567,GUN,KWG
R01568,SPX,XXY
R01568,XXY,XXR
R01568,XXR,SDI
R01568,SDI,XXQ
R01568,XXQ,XXH
R01568,XXH,XXU
R01568,XXU,XXJ
R01568,XXJ,EBF
R01568,EBF,XXI
R01568,XXI,XXO
R01568,XXO,XXL
R01568,XXL,XXG
R01568,XXG,XXK
R01568,XXK,XIW
R01568,XIW,AFK
R01568,AFK,XSI
R01568,XSI,FKW
R01568,FKW,FKC
R01568,FKC,FKE
R01568,FKE,DVP
R01568,DVP,XUK
R01568,XUK,MTM
R01568,MTM,WAM
R01568,WAM,DEA
R01568,DEA,SDW
R01568,SDW,XMF
R01568,XMF,RAM
R01569,RYP,RYD
R01569,RYD,RYR
R01570,LIV,EDG
R01570,EDG,MSH
R01570,MSH,ALE
R01570,ALE,HNX
R01570,HNX,HGN
R01570,HGN,WAW
R01570,WAW,WAC
R01570,WAC,PDG
R01570,PDG,BWD
R01570,BWD,GLZ
R01570,GLZ,IRL
R01570,IRL,FLI
R01570,FLI,CSR
R01570,CSR,URM
R01570,URM,HUP
R01570,HUP,TRA
R01570,TRA,DGT
R01570,DGT,MCO
R01571,RYR,RYD
R01571,RYD,RYP
R01572,SHN,LKE
R01572,LKE,SAN
R01572,SAN,BDN
R01572,BDN,SAB
R01572,SAB,RYR
R01572,RYR,RYD
R01572,RYD,RYP
R01573,PRU,WYM
R01573,WYM,BLO
R01573,BLO,MCE
R01573,MCE,DOT
R01573,DOT,NCL
R01574,WRK,SRO
R01574,SRO,KVP
R01574,KVP,KIV
R01574,KIV,WDH
R01574,WDH,DAN
R01574,DAN,SHF
R01575,ORP,XPE
R01575,XPE,XLY
R01575,XLY,BKL
R01575,BKL,BMS
R01575,BMS,SRT
R01575,SRT,RVB
R01575,RVB,BEC
R01575,BEC,BGM
R01575,BGM,DMK
R01575,DMK,XVJ
R01576,DON,KKS
R01576,KKS,HFS
R01576,HFS,TNS
R01576,TNS,CWE
R01576,CWE,ALP
R01576,ALP,SCU
R01577,DON,BYK
R01577,BYK,AWK
R01578,SEV,DNG
R01578,DNG,KCK
R01578,KCK,CLD
R01578,CLD,ORP
R01578,ORP,PET
R01578,PET,XPE
R01578,XPE,CIT
R01578,CIT,ESD
R01578,ESD,GRP
R01578,GRP,HGR
R01578,HGR,XPY
R01578,XPY,LEW
R01578,LEW,NWX
R01578,NWX,WAE
R01578,WAE,CHX
R01579,RUT,AGS
R01579,AGS,GCL
R01579,GCL,AND
R01579,AND,EXG
R01579,EXG,PTK
R01579,PTK,HYN
R01579,HYN,JOR
R01579,JOR,SCH
R01579,SCH,GRS
R01579,GRS,YOK
R01579,YOK,CYK
R01579,CYK,DMR
R01580,PRE,SLW
R01580,SLW,KKM
R01580,KKM,MOS
R01580,MOS,LTM
R01580,LTM,AFV
R01580,AFV,SAS
R01580,SAS,SQU
R01580,SQU,BPB
R01580,BPB,BPS
R01581,ABX,WWC
R01581,WWC,CUS
R01581,CUS,CWX
R01581,CWX,WHX
R01581,WHX,LSX
R01581,LSX,FDX
R01581,FDX,TCR
R01581,TCR,BDS
R01581,BDS,PDX
R01581,PDX,AML
R01581,AML,EAL
R01581,EAL,WEA
R01581,WEA,HAN
R01581,HAN,STL
R01581,STL,HAY
R01581,HAY,WDT
R01581,WDT,IVR
R01581,IVR,LNY
R01581,LNY,SLO
R01581,SLO,BNM
R01581,BNM,TAP
R01581,TAP,MAI
R01581,MAI,TWY
R01581,TWY,RDG
R01582,WMS,RTY
R01583,RTY,WMS
R01584,LAR,CUL
R01584,CUL,LAR
R01585,KID,BKD
R01585,BKD,HAG
R01585,HAG,SBJ
R01585,SBJ,CRA
R01585,CRA,ROW
R01585,ROW,SMW
R01585,SMW,SGB
R01585,SGB,THW
R01585,THW,JEQ
R01585,JEQ,BSW
R01585,BSW,BMO
R01585,BMO,SMA
R01585,SMA,XOH
R01585,XOH,TYS
R01585,TYS,ACG
R01585,ACG,OLT
R01585,OLT,SOL
R01585,SOL,WMR
R01585,WMR,DDG
R01585,DDG,LPW
R01585,LPW,STY
R01585,STY,SAV
R01586,AAP,HRN
R01586,HRN,HGY
R01586,HGY,FPK
R01586,FPK,DYP
R01586,DYP,HHY
R01586,HHY,EXR
R01586,EXR,OLD
R01586,OLD,MOG
R01587,DVP,FKC
R01587,FKC,FKW
R01587,FKW,XSI
R01587,XSI,SDG
R01587,SDG,WHA
R01587,WHA,AFK
R01587,AFK,PLC
R01587,PLC,HCN
R01587,HCN,SPU
R01587,SPU,MRN
R01587,MRN,PDW
R01587,PDW,TON
R01587,TON,HLB
R01587,HLB,SEV
R01587,SEV,DNG
R01587,DNG,KCK
R01587,KCK,CLD
R01587,CLD,ORP
R01587,ORP,XPE
R01587,XPE,CIT
R01587,CIT,ESD
R01587,ESD,GRP
R01587,GRP,HGR
R01587,HGR,XPY
R01587,XPY,SAJ
R01587,SAJ,NWX
R01587,NWX,XKE
R01587,XKE,CST
R01588,CAR,DLS
R01588,DLS,WGT
R01588,WGT,ASP
R01588,ASP,MRY
R01588,MRY,FLM
R01588,FLM,WKG
R01588,WKG,HRR
R01588,HRR,PRN
R01588,PRN,WTH
R01589,WTH,PRN
R01589,PRN,HRR
R01589,HRR,WKG
R01589,WKG,FLM
R01589,FLM,MRY
R01589,MRY,ASP
R01589,ASP,WGT
R01589,WGT,DLS
R01589,DLS,CAR
R01590,BKJ,KTH
R01590,KTH,PNE
R01590,PNE,SYH
R01590,SYH,WDU
R01590,WDU,HNH
R01590,HNH,LGJ
R01590,LGJ,EPH
R01590,EPH,BFR
R01591,HYN,PTK
R01591,PTK,CHC
R01591,CHC,GQL
R01591,GQL,HST
R01591,HST,BLG
R01591,BLG,CAY
R01591,CAY,SLS
R01591,SLS,CBS
R01591,CBS,ADR
R01591,ADR,DRU
R01591,DRU,CAC
R01591,CAC,BKR
R01591,BKR,ARM
R01591,ARM,BHG
R01591,BHG,LSN
R01591,LSN,UHA
R01591,UHA,EDP
R01591,EDP,HYM
R01591,HYM,EDB
R01592,GRV,XSR
R01592,XSR,GNH
R01592,GNH,DFD
R01592,DFD,XRT
R01592,XRT,BNH
R01592,BNH,BXH
R01592,BXH,WLI
R01592,WLI,FCN
R01592,FCN,ELW
R01592,ELW,KDB
R01592,KDB,BKH
R01592,BKH,LEW
R01592,LEW,NHD
R01592,NHD,PMR
R01592,PMR,DMK
R01592,DMK,XVJ
R01593,SRA,WHX
R01593,WHX,LSX
R01593,LSX,FDX
R01593,FDX,TCR
R01593,TCR,BDS
R01593,BDS,PDX
R01593,PDX,AML
R01593,AML,EAL
R01593,EAL,WEA
R01593,WEA,HAN
R01593,HAN,STL
R01593,STL,HAY
R01593,HAY,HXX
R01593,HXX,HAF
R01594,LAN,BAR
R01594,BAR,MCM
R01595,GDP,RMF
R01595,RMF,CTH
R01595,CTH,GMY
R01595,GMY,SVK
R01595,SVK,IFD
R01595,IFD,MNP
R01595,MNP,FOG
R01595,FOG,MYL
R01595,MYL,SRA
R01595,SRA,WHX
R01595,WHX,LSX
R01595,LSX,FDX
R01595,FDX,TCR
R01595,TCR,BDS
R01595,BDS,PDX
R01595,PDX,AML
R01595,AML,EAL
R01595,EAL,WEA
R01595,WEA,HAN
R01595,HAN,STL
R01595,STL,HAY
R01595,HAY,HXX
R01595,HXX,HAF
R01596,LET,HIT
R01596,HIT,SVG
R01596,SVG,HFN
R01596,HFN,GDH
R01596,GDH,ENC
R01596,ENC,GPK
R01596,GPK,WIH
R01596,WIH,PAL
R01596,PAL,BOP
R01596,BOP,AAP
R01596,AAP,HRN
R01596,HRN,HGY
R01596,HGY,FPK
R01596,FPK,XKB
R01596,XKB,KGX
R01597,SHR,YRT
R01597,YRT,WEM
R01597,WEM,PRS
R01597,PRS,WTC
R01597,WTC,WRE
R01597,WRE,NAN
R01597,NAN,CRE
R01598,LAN,BAR
R01598,BAR,MCM
R01598,MCM,HHB
R01599,WVH,XBJ
R01599,XBJ,PKG
R01599,PKG,STA
R01599,STA,CRE
R01599,CRE,WSF
R01599,WSF,ACB
R01599,ACB,XYJ
R01599,XYJ,WBQ
R01599,WBQ,WGN
R01599,WGN,EBA
R01599,EBA,XOU
R01599,XOU,PRE
R01599,PRE,LAN
R01599,LAN,XOA
R01599,XOA,OXN
R01599,OXN,XIT
R01599,XIT,PNR
R01599,PNR,CAR
R01599,CAR,XGS
R01599,XGS,LOC
R01599,LOC,WSH
R01599,WSH,GLC
R01600,TBD,GTW
R01600,GTW,SAF
R01600,SAF,ELD
R01600,ELD,RDH
R01600,RDH,XJS
R01600,XJS,PUR
R01600,PUR,PUO
R01600,PUO,SCY
R01600,SCY,ECR
R01600,ECR,NWD
R01600,NWD,ANZ
R01600,ANZ,PNW
R01600,PNW,SYD
R01600,SYD,FOH
R01600,FOH,HPA
R01600,HPA,BCY
R01600,BCY,NXG
R01600,NXG,XLJ
R01600,XLJ,XSU
R01600,XSU,XMK
R01600,XMK,BFR
R01600,BFR,CTK
R01600,CTK,ZFD
R01600,ZFD,SPL
R01600,SPL,KTN
R01600,KTN,WHP
R01600,WHP,CRI
R01600,CRI,BCZ
R01600,BCZ,HEN
R01600,HEN,MIL
R01600,MIL,ELS
R01600,ELS,RDT
R01600,RDT,SAC
R01600,SAC,HPD
R01600,HPD,LTN
R01600,LTN,LUT
R01600,LUT,LEA
R01600,LEA,HLN
R01600,HLN,FLT
R01600,FLT,WIX
R01600,WIX,BDM
R01601,DVP,XUK
R01601,XUK,SPH
R01601,SPH,CBE
R01601,CBE,FAV
R01602,LLJ,DGY
R01602,DGY,LLD
R01603,WMB,SBP
R01603,SBP,HDN
R01603,HDN,WJL
R01603,WJL,KNL
R01603,KNL,QPW
R01604,SUR,NEM
R01604,NEM,RAY
R01605,LDS,CRG
R01605,CRG,MIK
R01605,MIK,SBY
R01605,SBY,HOW
R01605,HOW,GBD
R01605,GBD,BUH
R01605,BUH,HUL
R01606,SVG,HFN
R01606,HFN,CUF
R01606,CUF,CWH
R01606,CWH,GDH
R01606,GDH,ENC
R01606,ENC,GPK
R01606,GPK,WIH
R01606,WIH,PAL
R01606,PAL,BOP
R01606,BOP,AAP
R01606,AAP,HRN
R01606,HRN,HGY
R01606,HGY,FPK
R01606,FPK,XKB
R01606,XKB,KGX
R01607,GLM,RAI
R01607,RAI,NGT
R01607,NGT,KML
R01607,KML,SWL
R01607,SWL,QBR
R01607,QBR,SSS
R01608,LDS,BDI
R01608,BDI,LMR
R01608,LMR,HFX
R01608,HFX,SOW
R01608,SOW,MYT
R01608,MYT,HBD
R01608,HBD,TOD
R01608,TOD,WDN
R01608,WDN,LTL
R01608,LTL,SMB
R01608,SMB,RCD
R01609,CHX,WAE
R01609,WAE,NWX
R01609,NWX,LEW
R01609,LEW,LAD
R01609,LAD,CFB
R01609,CFB,LSY
R01609,LSY,NBC
R01609,NBC,CLK
R01609,CLK,ELE
R01609,ELE,EDN
R01609,EDN,WWI
R01609,WWI,HYS
R01611,SDL,BAH
R01611,BAH,BOT
R01611,BOT,BNW
R01611,BNW,SFL
R01611,SFL,WLO
R01611,WLO,BLN
R01611,BLN,HLR
R01611,HLR,HTO
R01611,HTO,FBY
R01611,FBY,FRE
R01611,FRE,ANS
R01611,ANS,HIL
R01611,HIL,BDL
R01611,BDL,SOP
R01612,YRK,POP
R01612,POP,HMM
R01612,HMM,CTL
R01612,CTL,KNA
R01612,KNA,SBE
R01612,SBE,HGT
R01612,HGT,HBP
R01612,HBP,PNL
R01612,PNL,WET
R01612,WET,HRS
R01612,HRS,HDY
R01612,HDY,BUY
R01612,BUY,LDS
R01613,YRK,ULL
R01613,ULL,CHF
R01613,CHF,MIK
R01613,MIK,GRF
R01613,GRF,CRG
R01613,CRG,LDS
R01613,LDS,NPD
R01613,NPD,BDI
R01613,BDI,HFX
R01613,HFX,HBD
R01613,HBD,BYM
R01613,BYM,ACR
R01613,ACR,BBN
R01613,BBN,XLS
R01613,XLS,PRE
R01613,PRE,KKM
R01613,KKM,PFY
R01613,PFY,BPN
R01614,BEV,CGM
R01614,CGM,HUL
R01615,MAR,WGA
R01615,WGA,BCH
R01615,BCH,HNB
R01615,HNB,CSW
R01615,CSW,WHI
R01615,WHI,FAV
R01615,FAV,TEY
R01615,TEY,SIT
R01615,SIT,NGT
R01615,NGT,RAI
R01615,RAI,GLM
R01615,GLM,RTR
R01615,RTR,XRJ
R01615,XRJ,SOR
R01615,SOR,XWK
R01615,XWK,SAY
R01615,SAY,XMU
R01615,XMU,XLY
R01615,XLY,BMS
R01615,BMS,SRT
R01615,SRT,BKJ
R01615,BKJ,KTH
R01615,KTH,HNH
R01615,HNH,BRX
R01615,BRX,XVJ
R01616,HUL,CGM
R01616,CGM,BEV
R01617,KNO,PFM
R01617,PFM,GLH
R01617,GLH,CFD
R01617,CFD,WDS
R01617,WDS,XES
R01617,XES,LDS
R01618,SDI,XXR
R01618,XXR,XXY
R01618,XXY,SPX
R01619,MCO,DGT
R01619,DGT,SLD
R01619,SLD,KSL
R01619,KSL,FNW
R01619,FNW,MSS
R01619,MSS,BON
R01619,BON,XLK
R01619,XLK,WHG
R01619,WHG,HIN
R01619,HIN,INC
R01619,INC,WGN
R01620,GOO,SAM
R01620,SAM,GBD
R01620,GBD,BUH
R01620,BUH,FRY
R01620,FRY,HES
R01620,HES,HUL
R01621,BIF,DLT
R01621,DLT,ULV
R01621,ULV,GOS
R01621,GOS,ARN
R01621,ARN,CNF
R01621,CNF,XOA
R01621,XOA,LAN
R01621,LAN,PRE
R01621,PRE,XOU
R01621,XOU,BSV
R01621,BSV,CRL
R01621,CRL,ADL
R01621,ADL,BLK
R01621,BLK,HWI
R01621,HWI,XLK
R01621,XLK,BON
R01621,BON,SLD
R01621,SLD,DGT
R01621,DGT,MCO
R01621,MCO,MAN
R01621,MAN,MAU
R01621,MAU,BNA
R01621,BNA,EDY
R01621,EDY,GTY
R01621,GTY,HDG
R01621,HDG,MIA
R01622,MLM,GNR
R01622,GNR,FOX
R01622,FOX,KBF
R01622,KBF,ASK
R01622,ASK,BIF
R01622,BIF,ROO
R01622,ROO,DLT
R01622,DLT,ULV
R01622,ULV,CAK
R01622,CAK,KBK
R01622,KBK,GOS
R01622,GOS,ARN
R01622,ARN,SVR
R01622,SVR,CNF
R01622,CNF,XOA
R01622,XOA,LAN
R01622,LAN,PRE
R01622,PRE,XOU
R01622,XOU,CRL
R01622,CRL,XLK
R01622,XLK,BON
R01622,BON,SLD
R01622,SLD,DGT
R01622,DGT,MCO
R01622,MCO,MAN
R01622,MAN,GTY
R01622,GTY,HDG
R01622,HDG,MIA
R01623,LDS,CRG
R01623,CRG,GRF
R01623,GRF,MIK
R01623,MIK,SBY
R01623,SBY,HOW
R01623,HOW,GBD
R01623,GBD,BUH
R01623,BUH,HUL
R01624,XSU,XLJ
R01624,XLJ,NXG
R01624,NXG,FOH
