pattern_a,pattern_b,shared_prefix,origin,destination_a,destination_b
SP001607,SP002754,4,CBG,BTN,KGX
SP001607,SP002780,4,CBG,BTN,KGX
SP001607,SP002782,4,CBG,BTN,KGX
SP001607,SP003025,4,CBG,BTN,KGX
SP001607,SP003287,4,CBG,BTN,KGX
SP001607,SP003515,4,CBG,BTN,KGX
SP001607,SP003587,10,CBG,BTN,KGX
SP001607,SP003931,3,CBG,BTN,LST
SP001607,SP003936,3,CBG,BTN,LST
SP001607,SP003938,3,CBG,BTN,LST
SP001607,SP004008,16,CBG,BTN,KGX
SP001607,SP004071,3,CBG,BTN,LST
SP001607,SP004164,3,CBG,BTN,LST
SP001607,SP004166,3,CBG,BTN,LST
SP001607,SP004168,3,CBG,BTN,LST
SP001607,SP004225,3,CBG,BTN,SRA
SP001607,SP004481,29,CBG,BTN,BTN
SP001607,SP004568,3,CBG,BTN,LST
SP001607,SP004632,3,CBG,BTN,BIS
SP001609,SP001666,3,MAN,BMH,PGN
SP001609,SP001669,3,MAN,BMH,PGN
SP001609,SP001672,3,MAN,BMH,BRI
SP001609,SP001731,3,MAN,BMH,SOT
SP001609,SP001774,3,MAN,BMH,RDG
SP001609,SP001780,3,MAN,BMH,SOT
SP001609,SP002857,8,MAN,BMH,MFH
SP001609,SP002858,8,MAN,BMH,CDF
SP001609,SP003253,3,MAN,BMH,EUS
SP001609,SP003266,3,MAN,BMH,EUS
SP001609,SP003377,3,MAN,BMH,SOU
SP001609,SP003485,8,MAN,BMH,CDF
SP001609,SP003488,8,MAN,BMH,CDF
SP001609,SP003492,8,MAN,BMH,CRE
SP001609,SP003590,8,MAN,BMH,FGH
SP001609,SP003617,8,MAN,BMH,CDF
SP001609,SP003676,8,MAN,BMH,CDF
SP001609,SP003678,8,MAN,BMH,FGH
SP001609,SP003686,8,MAN,BMH,PMD
SP001609,SP003692,8,MAN,BMH,CMN
SP001609,SP004023,3,MAN,BMH,EUS
SP001609,SP004209,8,MAN,BMH,SHR
SP001609,SP004402,3,MAN,BMH,MAC
SP001609,SP004565,8,MAN,BMH,MFH
SP001610,SP001630,7,KTN,ORP,SUO
SP001610,SP002743,5,KTN,ORP,GLM
SP001610,SP002746,5,KTN,ORP,RAI
SP001611,SP001782,7,SUO,SAC,XSU
SP001611,SP003019,23,SUO,SAC,BDM
SP001611,SP004414,5,SUO,SAC,BAL
SP001612,SP001686,9,BDM,BTN,RAI
SP001612,SP001688,18,BDM,BTN,RAI
SP001612,SP002054,23,BDM,BTN,TBD
SP001612,SP002151,23,BDM,BTN,TBD
SP001612,SP002165,6,BDM,BTN,EGR
SP001612,SP002259,6,BDM,BTN,TBD
SP001612,SP002981,10,BDM,BTN,BTN
SP001612,SP003452,23,BDM,BTN,GTW
SP001612,SP003483,10,BDM,BTN,BTN
SP001614,SP001618,29,BTN,BDM,BDM
SP001614,SP001620,34,BTN,BDM,BDM
SP001614,SP001819,10,BTN,BDM,CBG
SP001614,SP002175,10,BTN,BDM,BDM
SP001614,SP002177,5,BTN,BDM,CBG
SP001614,SP002221,10,BTN,BDM,BDM
SP001614,SP002242,23,BTN,BDM,CBG
SP001614,SP002246,28,BTN,BDM,BDM
SP001614,SP002474,10,BTN,BDM,BDM
SP001614,SP002724,5,BTN,BDM,BAL
SP001614,SP002841,10,BTN,BDM,BDM
SP001614,SP003141,10,BTN,BDM,BDM
SP001614,SP003395,11,BTN,BDM,BDM
SP001614,SP003399,11,BTN,BDM,BDM
SP001614,SP003546,5,BTN,BDM,BAL
SP001614,SP003588,10,BTN,BDM,BDM
SP001614,SP003809,10,BTN,BDM,WSW
SP001614,SP003989,5,BTN,BDM,BAK
SP001614,SP004194,10,BTN,BDM,BDM
SP001614,SP004487,11,BTN,BDM,BDM
SP001614,SP004582,10,BTN,BDM,BDM
SP001615,SP001656,11,LEI,BHM,GCR
SP001616,SP001684,6,MCV,BBN,BBN
SP001616,SP001689,3,MCV,BBN,BBN
SP001616,SP001775,3,MCV,BBN,WGN
SP001616,SP001802,3,MCV,BBN,HBL
SP001616,SP001860,3,MCV,BBN,WGN
SP001616,SP001890,3,MCV,BBN,SOP
SP001616,SP002005,3,MCV,BBN,WGW
SP001616,SP002011,3,MCV,BBN,HBL
SP001616,SP002012,3,MCV,BBN,HBL
SP001616,SP002018,3,MCV,BBN,WGN
SP001616,SP002019,3,MCV,BBN,WGW
SP001616,SP002341,3,MCV,BBN,WGW
SP001616,SP002390,3,MCV,BBN,SOP
SP001616,SP003433,3,MCV,BBN,HBL
SP001616,SP003824,3,MCV,BBN,WGW
SP001617,SP002188,8,SKI,BDQ,LDS
SP001618,SP001620,29,BTN,BDM,BDM
SP001618,SP001819,10,BTN,BDM,CBG
SP001618,SP002175,10,BTN,BDM,BDM
SP001618,SP002177,5,BTN,BDM,CBG
SP001618,SP002221,10,BTN,BDM,BDM
SP001618,SP002242,23,BTN,BDM,CBG
SP001618,SP002246,28,BTN,BDM,BDM
SP001618,SP002474,10,BTN,BDM,BDM
SP001618,SP002724,5,BTN,BDM,BAL
SP001618,SP002841,10,BTN,BDM,BDM
SP001618,SP003141,10,BTN,BDM,BDM
SP001618,SP003395,11,BTN,BDM,BDM
SP001618,SP003399,11,BTN,BDM,BDM
SP001618,SP003546,5,BTN,BDM,BAL
SP001618,SP003588,10,BTN,BDM,BDM
SP001618,SP003809,10,BTN,BDM,WSW
SP001618,SP003989,5,BTN,BDM,BAK
SP001618,SP004194,10,BTN,BDM,BDM
SP001618,SP004487,11,BTN,BDM,BDM
SP001618,SP004582,10,BTN,BDM,BDM
SP001619,SP001698,10,SRA,CMD,WJH
SP001620,SP001819,10,BTN,BDM,CBG
SP001620,SP002175,10,BTN,BDM,BDM
SP001620,SP002177,5,BTN,BDM,CBG
SP001620,SP002221,10,BTN,BDM,BDM
SP001620,SP002242,23,BTN,BDM,CBG
SP001620,SP002246,28,BTN,BDM,BDM
SP001620,SP002474,10,BTN,BDM,BDM
SP001620,SP002724,5,BTN,BDM,BAL
SP001620,SP002841,10,BTN,BDM,BDM
SP001620,SP003141,10,BTN,BDM,BDM
SP001620,SP003395,11,BTN,BDM,BDM
SP001620,SP003399,11,BTN,BDM,BDM
SP001620,SP003546,5,BTN,BDM,BAL
SP001620,SP003588,10,BTN,BDM,BDM
SP001620,SP003809,10,BTN,BDM,WSW
SP001620,SP003989,5,BTN,BDM,BAK
SP001620,SP004194,10,BTN,BDM,BDM
SP001620,SP004487,11,BTN,BDM,BDM
SP001620,SP004582,10,BTN,BDM,BDM
SP001621,SP001622,11,PLY,EDB,EDB
SP001621,SP001624,24,PLY,EDB,EDB
SP001621,SP001626,17,PLY,EDB,ABD
SP001621,SP001627,24,PLY,EDB,GLC
SP001621,SP002263,16,PLY,EDB,GCR
SP001621,SP002264,10,PLY,EDB,PAD
SP001621,SP002265,10,PLY,EDB,PAD
SP001621,SP003365,10,PLY,EDB,PAD
SP001621,SP003366,10,PLY,EDB,PAD
SP001621,SP003368,10,PLY,EDB,PAD
SP001621,SP003372,10,PLY,EDB,PAD
SP001621,SP003616,24,PLY,EDB,LDS
SP001621,SP003651,10,PLY,EDB,PAD
SP001622,SP001624,11,PLY,EDB,EDB
SP001622,SP001626,11,PLY,EDB,ABD
SP001622,SP001627,11,PLY,EDB,GLC
SP001622,SP002263,11,PLY,EDB,GCR
SP001622,SP002264,10,PLY,EDB,PAD
SP001622,SP002265,10,PLY,EDB,PAD
SP001622,SP003365,10,PLY,EDB,PAD
SP001622,SP003366,10,PLY,EDB,PAD
SP001622,SP003368,10,PLY,EDB,PAD
SP001622,SP003372,10,PLY,EDB,PAD
SP001622,SP003616,11,PLY,EDB,LDS
SP001622,SP003651,10,PLY,EDB,PAD
SP001623,SP001677,17,LUT,EPH,ORP
SP001623,SP002219,4,LUT,EPH,GTW
SP001623,SP002225,4,LUT,EPH,TBD
SP001623,SP003020,17,LUT,EPH,SUO
SP001623,SP004219,4,LUT,EPH,GTW
SP001624,SP001626,17,PLY,EDB,ABD
SP001624,SP001627,60,PLY,EDB,GLC
SP001624,SP002263,16,PLY,EDB,GCR
SP001624,SP002264,10,PLY,EDB,PAD
SP001624,SP002265,10,PLY,EDB,PAD
SP001624,SP003365,10,PLY,EDB,PAD
SP001624,SP003366,10,PLY,EDB,PAD
SP001624,SP003368,10,PLY,EDB,PAD
SP001624,SP003372,10,PLY,EDB,PAD
SP001624,SP003616,43,PLY,EDB,LDS
SP001624,SP003651,10,PLY,EDB,PAD
SP001625,SP002181,3,CDF,EDB,BRI
SP001625,SP002227,3,CDF,EDB,PMH
SP001625,SP002231,3,CDF,EDB,PMH
SP001625,SP002328,3,CDF,EDB,TAU
SP001625,SP002379,3,CDF,EDB,BRI
SP001625,SP002392,3,CDF,EDB,EXD
SP001625,SP002394,3,CDF,EDB,PLY
SP001625,SP002395,3,CDF,EDB,EXD
SP001625,SP003379,3,CDF,EDB,PNZ
SP001625,SP003382,3,CDF,EDB,TAU
SP001625,SP003414,3,CDF,EDB,PMH
SP001625,SP003418,23,CDF,EDB,NOT
SP001625,SP003427,3,CDF,EDB,FRO
SP001625,SP003469,3,CDF,EDB,PAD
SP001625,SP003482,3,CDF,EDB,GCR
SP001625,SP004105,3,CDF,EDB,NOT
SP001625,SP004107,23,CDF,EDB,NOT
SP001625,SP004249,3,CDF,EDB,PMH
SP001626,SP001627,17,PLY,ABD,GLC
SP001626,SP002263,16,PLY,ABD,GCR
SP001626,SP002264,10,PLY,ABD,PAD
SP001626,SP002265,10,PLY,ABD,PAD
SP001626,SP003365,10,PLY,ABD,PAD
SP001626,SP003366,10,PLY,ABD,PAD
SP001626,SP003368,10,PLY,ABD,PAD
SP001626,SP003372,10,PLY,ABD,PAD
SP001626,SP003616,17,PLY,ABD,LDS
SP001626,SP003651,10,PLY,ABD,PAD
SP001627,SP002263,16,PLY,GLC,GCR
SP001627,SP002264,10,PLY,GLC,PAD
SP001627,SP002265,10,PLY,GLC,PAD
SP001627,SP003365,10,PLY,GLC,PAD
SP001627,SP003366,10,PLY,GLC,PAD
SP001627,SP003368,10,PLY,GLC,PAD
SP001627,SP003372,10,PLY,GLC,PAD
SP001627,SP003616,43,PLY,GLC,LDS
SP001627,SP003651,10,PLY,GLC,PAD
SP001628,SP002336,32,PNZ,EDB,BHM
SP001628,SP002402,21,PNZ,EDB,EXD
SP001628,SP002404,11,PNZ,EDB,EXD
SP001628,SP002584,4,PNZ,EDB,NQY
SP001628,SP002649,14,PNZ,EDB,PLY
SP001628,SP002658,11,PNZ,EDB,PLY
SP001628,SP002663,13,PNZ,EDB,PLY
SP001628,SP003371,23,PNZ,EDB,PAD
SP001628,SP003649,26,PNZ,EDB,PAD
SP001628,SP004277,11,PNZ,EDB,PLY
SP001628,SP004492,11,PNZ,EDB,PLY
SP001628,SP004494,11,PNZ,EDB,PLY
SP001629,SP001681,8,WHP,SUO,ORP
SP001629,SP001778,11,WHP,SUO,SUO
SP001629,SP003915,6,WHP,SUO,RAI
SP001629,SP004591,6,WHP,SUO,RAI
SP001630,SP002743,5,KTN,SUO,GLM
SP001630,SP002746,5,KTN,SUO,RAI
SP001631,SP001658,5,BHM,CDF,PGN
SP001631,SP001682,4,BHM,CDF,RDG
SP001631,SP002039,5,BHM,CDF,CDF
SP001631,SP003971,5,BHM,CDF,WOF
SP001631,SP004179,5,BHM,CDF,BRI
SP001632,SP002149,3,MAN,HDF,YRK
SP001632,SP002978,3,MAN,HDF,YRK
SP001632,SP003048,3,MAN,HDF,NCL
SP001632,SP003058,3,MAN,HDF,HUL
SP001632,SP003072,3,MAN,HDF,SLB
SP001632,SP003074,3,MAN,HDF,YRK
SP001632,SP003075,3,MAN,HDF,YRK
SP001632,SP003134,3,MAN,HDF,NCL
SP001632,SP003279,3,MAN,HDF,YRK
SP001632,SP003960,3,MAN,HDF,YRK
SP001632,SP004027,3,MAN,HDF,RCC
SP001632,SP004138,3,MAN,HDF,DAR
SP001633,SP001660,10,DBY,CDF,PLY
SP001634,SP003282,4,BFR,ORP,RTR
SP001634,SP004528,4,BFR,ORP,MDE
SP001635,SP002095,7,NOT,CDF,CRE
SP001635,SP002243,7,NOT,CDF,DBY
SP001635,SP002465,4,NOT,CDF,STP
SP001635,SP002607,7,NOT,CDF,CRE
SP001636,SP001896,5,LES,FST,FST
SP001637,SP002522,6,ECR,WFJ,BAK
SP001638,SP001814,10,WFJ,ECR,IMW
SP001638,SP003341,10,WFJ,ECR,ECR
SP001640,SP001643,3,MYB,GER,HWY
SP001640,SP002429,3,MYB,GER,AYS
SP001640,SP002777,3,MYB,GER,OXF
SP001640,SP002783,3,MYB,GER,OXF
SP001640,SP002792,6,MYB,GER,HWY
SP001640,SP003190,6,MYB,GER,AYS
SP001640,SP003198,3,MYB,GER,BAN
SP001640,SP003410,6,MYB,GER,OXF
SP001640,SP003867,3,MYB,GER,OXF
SP001640,SP004114,3,MYB,GER,BCS
SP001640,SP004157,3,MYB,GER,BMO
SP001640,SP004159,6,MYB,GER,AYS
SP001640,SP004182,6,MYB,GER,AYS
SP001640,SP004185,3,MYB,GER,BAN
SP001640,SP004191,3,MYB,GER,SBJ
SP001640,SP004233,6,MYB,GER,WRU
SP001640,SP004257,3,MYB,GER,BMO
SP001640,SP004445,3,MYB,GER,BAN
SP001640,SP004479,3,MYB,GER,PRR
SP001640,SP004563,6,MYB,GER,OXF
SP001640,SP004608,3,MYB,GER,WCX
SP001640,SP004609,3,MYB,GER,GER
SP001640,SP004626,3,MYB,GER,OXF
SP001640,SP004635,7,MYB,GER,BMO
SP001640,SP004637,6,MYB,GER,AYS
SP001640,SP004639,3,MYB,GER,BAN
SP001640,SP004641,3,MYB,GER,BSW
SP001641,SP002660,3,SHF,MAN,LIV
SP001641,SP004011,9,SHF,MAN,MAN
SP001641,SP004377,8,SHF,MAN,MAN
SP001642,SP002332,4,HHD,MIA,CDF
SP001642,SP002839,25,HHD,MIA,MIA
SP001642,SP002859,4,HHD,MIA,CDF
SP001642,SP003120,4,HHD,MIA,EUS
SP001642,SP003173,4,HHD,MIA,CTR
SP001642,SP003340,4,HHD,MIA,EUS
SP001642,SP003359,4,HHD,MIA,CDF
SP001642,SP003586,15,HHD,MIA,CTR
SP001642,SP004015,4,HHD,MIA,BHM
SP001643,SP002429,11,MYB,HWY,AYS
SP001643,SP002777,5,MYB,HWY,OXF
SP001643,SP002783,5,MYB,HWY,OXF
SP001643,SP002792,3,MYB,HWY,HWY
SP001643,SP003190,3,MYB,HWY,AYS
SP001643,SP003198,5,MYB,HWY,BAN
SP001643,SP003410,3,MYB,HWY,OXF
SP001643,SP003867,5,MYB,HWY,OXF
SP001643,SP004114,11,MYB,HWY,BCS
SP001643,SP004157,5,MYB,HWY,BMO
SP001643,SP004159,3,MYB,HWY,AYS
SP001643,SP004182,3,MYB,HWY,AYS
SP001643,SP004185,6,MYB,HWY,BAN
SP001643,SP004191,5,MYB,HWY,SBJ
SP001643,SP004233,3,MYB,HWY,WRU
SP001643,SP004257,5,MYB,HWY,BMO
SP001643,SP004445,5,MYB,HWY,BAN
SP001643,SP004479,5,MYB,HWY,PRR
SP001643,SP004563,3,MYB,HWY,OXF
SP001643,SP004608,3,MYB,HWY,WCX
SP001643,SP004609,3,MYB,HWY,GER
SP001643,SP004626,6,MYB,HWY,OXF
SP001643,SP004635,3,MYB,HWY,BMO
SP001643,SP004637,3,MYB,HWY,AYS
SP001643,SP004639,6,MYB,HWY,BAN
SP001643,SP004641,5,MYB,HWY,BSW
SP001645,SP002628,6,NOT,GCR,MAT
SP001645,SP003251,6,NOT,GCR,CRE
SP001645,SP003381,27,NOT,GCR,CDF
SP001645,SP003404,3,NOT,GCR,LEI
SP001645,SP004260,3,NOT,GCR,STP
SP001647,SP001649,6,HWY,MYB,MYB
SP001647,SP004163,4,HWY,MYB,MYB
SP001648,SP001863,3,YRK,PLY,BBN
SP001648,SP002307,5,YRK,PLY,MAN
SP001648,SP004276,3,YRK,PLY,BPN
SP001648,SP004460,3,YRK,PLY,MAN
SP001649,SP004163,4,HWY,MYB,MYB
SP001650,SP003052,12,NCL,MBR,WTB
SP001650,SP003082,12,NCL,MBR,NNT
SP001650,SP003092,12,NCL,MBR,GTA
SP001651,SP002485,3,NBY,PAD,RDG
SP001651,SP003431,3,NBY,PAD,PAD
SP001651,SP004477,5,NBY,PAD,RDG
SP001652,SP001808,4,BDW,PAD,RDG
SP001652,SP003131,6,BDW,PAD,RDG
SP001652,SP003430,4,BDW,PAD,PAD
SP001652,SP004571,4,BDW,PAD,PAD
SP001653,SP001730,3,PMH,CDF,HRH
SP001653,SP001796,3,PMH,CDF,WIN
SP001653,SP001798,3,PMH,CDF,ESL
SP001653,SP001858,3,PMH,CDF,BTN
SP001653,SP001867,3,PMH,CDF,NEM
SP001653,SP001882,3,PMH,CDF,NEM
SP001653,SP002245,19,PMH,CDF,CDF
SP001653,SP002967,3,PMH,CDF,BOG
SP001653,SP002968,3,PMH,CDF,HRH
SP001653,SP003035,3,PMH,CDF,NEM
SP001653,SP003038,3,PMH,CDF,NEM
SP001653,SP003439,3,PMH,CDF,GLD
SP001653,SP003455,15,PMH,CDF,CDF
SP001653,SP003498,5,PMH,CDF,WSB
SP001653,SP003509,3,PMH,CDF,NEM
SP001653,SP003511,3,PMH,CDF,NEM
SP001653,SP003545,3,PMH,CDF,NEM
SP001653,SP003547,3,PMH,CDF,GTW
SP001653,SP004502,5,PMH,CDF,BRI
SP001654,SP001823,6,PAD,NBY,SWA
SP001654,SP001838,6,PAD,NBY,SWA
SP001654,SP001939,6,PAD,NBY,RDG
SP001654,SP002174,6,PAD,NBY,WSM
SP001654,SP002183,6,PAD,NBY,WSM
SP001654,SP002209,7,PAD,NBY,EXD
SP001654,SP002216,7,PAD,NBY,NQY
SP001654,SP002711,8,PAD,NBY,BDW
SP001654,SP003385,7,PAD,NBY,PGN
SP001654,SP003417,6,PAD,NBY,CDF
SP001654,SP003420,6,PAD,NBY,WOS
SP001654,SP003428,8,PAD,NBY,WSB
SP001654,SP003429,6,PAD,NBY,CMN
SP001654,SP003434,6,PAD,NBY,SWA
SP001654,SP003440,6,PAD,NBY,SWA
SP001654,SP003448,6,PAD,NBY,TAU
SP001654,SP003480,7,PAD,NBY,PNZ
SP001654,SP003591,3,PAD,NBY,RDG
SP001654,SP003666,6,PAD,NBY,TAU
SP001654,SP003788,6,PAD,NBY,SWA
SP001654,SP004186,8,PAD,NBY,FRO
SP001654,SP004248,6,PAD,NBY,WPH
SP001654,SP004338,6,PAD,NBY,BPW
SP001654,SP004416,6,PAD,NBY,BDW
SP001654,SP004476,6,PAD,NBY,BAN
SP001654,SP004599,6,PAD,NBY,WOS
SP001655,SP002068,11,ABD,PLY,EDB
SP001655,SP003116,11,ABD,PLY,DON
SP001657,SP001659,8,NCL,RDG,RDG
SP001657,SP001667,6,NCL,RDG,PLY
SP001657,SP001683,16,NCL,RDG,RDG
SP001657,SP001878,16,NCL,RDG,RDG
SP001657,SP004589,7,NCL,RDG,KGX
SP001658,SP001682,4,BHM,PGN,RDG
SP001658,SP002039,9,BHM,PGN,CDF
SP001658,SP003971,9,BHM,PGN,WOF
SP001658,SP004179,17,BHM,PGN,BRI
SP001659,SP001667,6,NCL,RDG,PLY
SP001659,SP001683,8,NCL,RDG,RDG
SP001659,SP001878,8,NCL,RDG,RDG
SP001659,SP004589,7,NCL,RDG,KGX
SP001661,SP003243,4,GLM,LUT,XVJ
SP001661,SP003281,4,GLM,LUT,BFR
SP001661,SP004531,4,GLM,LUT,CST
SP001661,SP004536,4,GLM,LUT,CST
SP001662,SP003054,3,SUR,EAD,RAY
SP001665,SP002289,31,RAI,KTN,WHP
SP001665,SP002797,27,RAI,KTN,WHP
SP001665,SP002803,14,RAI,KTN,DFD
SP001666,SP001669,32,MAN,PGN,PGN
SP001666,SP001672,32,MAN,PGN,BRI
SP001666,SP001731,3,MAN,PGN,SOT
SP001666,SP001774,17,MAN,PGN,RDG
SP001666,SP001780,3,MAN,PGN,SOT
SP001666,SP002857,3,MAN,PGN,MFH
SP001666,SP002858,3,MAN,PGN,CDF
SP001666,SP003253,8,MAN,PGN,EUS
SP001666,SP003266,13,MAN,PGN,EUS
SP001666,SP003377,17,MAN,PGN,SOU
SP001666,SP003485,3,MAN,PGN,CDF
SP001666,SP003488,3,MAN,PGN,CDF
SP001666,SP003492,3,MAN,PGN,CRE
SP001666,SP003590,3,MAN,PGN,FGH
SP001666,SP003617,3,MAN,PGN,CDF
SP001666,SP003676,3,MAN,PGN,CDF
SP001666,SP003678,3,MAN,PGN,FGH
SP001666,SP003686,3,MAN,PGN,PMD
SP001666,SP003692,3,MAN,PGN,CMN
SP001666,SP004023,8,MAN,PGN,EUS
SP001666,SP004209,3,MAN,PGN,SHR
SP001666,SP004402,3,MAN,PGN,MAC
SP001666,SP004565,3,MAN,PGN,MFH
SP001667,SP001683,6,NCL,PLY,RDG
SP001667,SP001878,6,NCL,PLY,RDG
SP001667,SP004589,6,NCL,PLY,KGX
SP001668,SP003688,8,DMR,LRH,ADR
SP001669,SP001672,32,MAN,PGN,BRI
SP001669,SP001731,3,MAN,PGN,SOT
SP001669,SP001774,17,MAN,PGN,RDG
SP001669,SP001780,3,MAN,PGN,SOT
SP001669,SP002857,3,MAN,PGN,MFH
SP001669,SP002858,3,MAN,PGN,CDF
SP001669,SP003253,8,MAN,PGN,EUS
SP001669,SP003266,13,MAN,PGN,EUS
SP001669,SP003377,17,MAN,PGN,SOU
SP001669,SP003485,3,MAN,PGN,CDF
SP001669,SP003488,3,MAN,PGN,CDF
SP001669,SP003492,3,MAN,PGN,CRE
SP001669,SP003590,3,MAN,PGN,FGH
SP001669,SP003617,3,MAN,PGN,CDF
SP001669,SP003676,3,MAN,PGN,CDF
SP001669,SP003678,3,MAN,PGN,FGH
SP001669,SP003686,3,MAN,PGN,PMD
SP001669,SP003692,3,MAN,PGN,CMN
SP001669,SP004023,8,MAN,PGN,EUS
SP001669,SP004209,3,MAN,PGN,SHR
SP001669,SP004402,3,MAN,PGN,MAC
SP001669,SP004565,3,MAN,PGN,MFH
SP001670,SP002517,3,MIA,WDM,YRK
SP001670,SP003711,3,MIA,WDM,BPN
SP001670,SP004118,3,MIA,WDM,LIV
SP001670,SP004489,3,MIA,WDM,CLE
SP001670,SP004503,3,MIA,WDM,BIF
SP001670,SP004572,3,MIA,WDM,BPN
SP001670,SP004585,3,MIA,WDM,SCA
SP001671,SP001674,43,EDB,PLY,CDF
SP001671,SP001676,47,EDB,PLY,PLY
SP001671,SP001680,43,EDB,PLY,BRI
SP001671,SP001876,47,EDB,PLY,PNZ
SP001671,SP001877,14,EDB,PLY,KGX
SP001671,SP002344,14,EDB,PLY,KGX
SP001671,SP002854,8,EDB,PLY,NCL
SP001671,SP002942,10,EDB,PLY,KGX
SP001671,SP002958,14,EDB,PLY,KGX
SP001671,SP003384,47,EDB,PLY,BRI
SP001671,SP003476,14,EDB,PLY,KGX
SP001671,SP004602,14,EDB,PLY,KGX
SP001672,SP001731,3,MAN,BRI,SOT
SP001672,SP001774,17,MAN,BRI,RDG
SP001672,SP001780,3,MAN,BRI,SOT
SP001672,SP002857,3,MAN,BRI,MFH
SP001672,SP002858,3,MAN,BRI,CDF
SP001672,SP003253,8,MAN,BRI,EUS
SP001672,SP003266,13,MAN,BRI,EUS
SP001672,SP003377,17,MAN,BRI,SOU
SP001672,SP003485,3,MAN,BRI,CDF
SP001672,SP003488,3,MAN,BRI,CDF
SP001672,SP003492,3,MAN,BRI,CRE
SP001672,SP003590,3,MAN,BRI,FGH
SP001672,SP003617,3,MAN,BRI,CDF
SP001672,SP003676,3,MAN,BRI,CDF
SP001672,SP003678,3,MAN,BRI,FGH
SP001672,SP003686,3,MAN,BRI,PMD
SP001672,SP003692,3,MAN,BRI,CMN
SP001672,SP004023,8,MAN,BRI,EUS
SP001672,SP004209,3,MAN,BRI,SHR
SP001672,SP004402,3,MAN,BRI,MAC
SP001672,SP004565,3,MAN,BRI,MFH
SP001673,SP001742,3,NEM,BSK,PMS
SP001673,SP001744,3,NEM,BSK,HSL
SP001673,SP001849,3,NEM,BSK,SOU
SP001673,SP001850,3,NEM,BSK,FRM
SP001673,SP003109,3,NEM,BSK,YVJ
SP001673,SP003123,3,NEM,BSK,PMH
SP001673,SP003518,4,NEM,BSK,AON
SP001673,SP003844,3,NEM,BSK,BMH
SP001673,SP003846,3,NEM,BSK,BMH
SP001673,SP003849,3,NEM,BSK,BMH
SP001673,SP003851,3,NEM,BSK,SOU
SP001673,SP003871,3,NEM,BSK,SAL
SP001673,SP003917,3,NEM,BSK,BMH
SP001673,SP003939,3,NEM,BSK,PTR
SP001673,SP004198,3,NEM,BSK,POO
SP001674,SP001676,43,EDB,CDF,PLY
SP001674,SP001680,44,EDB,CDF,BRI
SP001674,SP001876,43,EDB,CDF,PNZ
SP001674,SP001877,14,EDB,CDF,KGX
SP001674,SP002344,14,EDB,CDF,KGX
SP001674,SP002854,8,EDB,CDF,NCL
SP001674,SP002942,10,EDB,CDF,KGX
SP001674,SP002958,14,EDB,CDF,KGX
SP001674,SP003384,43,EDB,CDF,BRI
SP001674,SP003476,14,EDB,CDF,KGX
SP001674,SP004602,14,EDB,CDF,KGX
SP001675,SP003528,12,NEM,BSK,SOU
SP001675,SP003544,12,NEM,BSK,PMH
SP001675,SP003928,5,NEM,BSK,BSK
SP001676,SP001680,43,EDB,PLY,BRI
SP001676,SP001876,58,EDB,PLY,PNZ
SP001676,SP001877,14,EDB,PLY,KGX
SP001676,SP002344,14,EDB,PLY,KGX
SP001676,SP002854,8,EDB,PLY,NCL
SP001676,SP002942,10,EDB,PLY,KGX
SP001676,SP002958,14,EDB,PLY,KGX
SP001676,SP003384,47,EDB,PLY,BRI
SP001676,SP003476,14,EDB,PLY,KGX
SP001676,SP004602,14,EDB,PLY,KGX
SP001677,SP002219,4,LUT,ORP,GTW
SP001677,SP002225,4,LUT,ORP,TBD
SP001677,SP003020,18,LUT,ORP,SUO
SP001677,SP004219,4,LUT,ORP,GTW
SP001678,SP001690,7,MOG,SVG,HFN
SP001678,SP001695,7,MOG,SVG,HFN
SP001678,SP001703,7,MOG,SVG,WGC
SP001678,SP002144,7,MOG,SVG,HFN
SP001678,SP002297,8,MOG,SVG,WGC
SP001678,SP002299,8,MOG,SVG,WGC
SP001678,SP002342,7,MOG,SVG,GDH
SP001678,SP002753,6,MOG,SVG,FPK
SP001678,SP003174,7,MOG,SVG,LET
SP001678,SP003376,6,MOG,SVG,WGC
SP001679,SP001693,7,BSK,NEM,NEM
SP001679,SP002622,5,BSK,NEM,NEM
SP001679,SP004468,7,BSK,NEM,WOK
SP001680,SP001876,43,EDB,BRI,PNZ
SP001680,SP001877,14,EDB,BRI,KGX
SP001680,SP002344,14,EDB,BRI,KGX
SP001680,SP002854,8,EDB,BRI,NCL
SP001680,SP002942,10,EDB,BRI,KGX
SP001680,SP002958,14,EDB,BRI,KGX
SP001680,SP003384,43,EDB,BRI,BRI
SP001680,SP003476,14,EDB,BRI,KGX
SP001680,SP004602,14,EDB,BRI,KGX
SP001681,SP001778,8,WHP,ORP,SUO
SP001681,SP003915,6,WHP,ORP,RAI
SP001681,SP004591,6,WHP,ORP,RAI
SP001682,SP002039,4,BHM,RDG,CDF
SP001682,SP003971,4,BHM,RDG,WOF
SP001682,SP004179,4,BHM,RDG,BRI
SP001683,SP001878,34,NCL,RDG,RDG
SP001683,SP004589,7,NCL,RDG,KGX
SP001684,SP001689,3,MCV,BBN,BBN
SP001684,SP001775,3,MCV,BBN,WGN
SP001684,SP001802,3,MCV,BBN,HBL
SP001684,SP001860,3,MCV,BBN,WGN
SP001684,SP001890,3,MCV,BBN,SOP
